ang_frequency,study_id,instance,mw_phbv,additive1_type,additive1_percentage_wt,additive2_type,additive2_percentage_wt,hb_ratio_mol,texp,strain_fixed,complex_viscosity,log_complex_viscosity,log_ang_frequency,log_mw
6.12680478057331,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,5287.0605686035,3.7232142857142856,0.787234042553191,5.07139959899491
7.75107076927515,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,4689.54764290035,3.671130952380952,0.8893617021276591,5.07139959899491
10.2983099197286,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,4019.45033361512,3.604166666666666,1.0127659574468049,5.07139959899491
13.0284759920612,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,3565.19536577554,3.552083333333332,1.1148936170212758,5.07139959899491
16.6447239076338,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,3003.85227866455,3.477678571428571,1.2212765957446785,5.07139959899491
21.8990629460591,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,2619.1161704187,3.4181547619047614,1.3404255319148928,5.07139959899491
27.7046833961359,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,2323.11884914029,3.3660714285714266,1.4425531914893612,5.07139959899491
35.0494212455905,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,1991.16450972432,3.299107142857141,1.5446808510638295,5.07139959899491
45.6640543233816,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,1736.13436400452,3.2395833333333326,1.6595744680851054,5.07139959899491
59.4933035452358,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,1539.92652605949,3.1874999999999996,1.774468085106383,5.07139959899491
77.5107076927516,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,1297.46376557222,3.113095238095236,1.8893617021276596,5.07139959899491
99.0249611863506,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,1170.71822964712,3.0684523809523796,1.9957446808510635,5.07139959899491
129.014432943116,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,1020.77158322709,3.0089285714285685,2.110638297872339,5.07139959899491
163.217212856327,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,874.911823736039,2.9419642857142856,2.2127659574468073,5.07139959899491
212.647153918981,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,762.852328496103,2.882440476190476,2.3276595744680852,5.07139959899491
277.046833961359,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,631.822718913088,2.8005952380952377,2.4425531914893615,5.07139959899491
364.50385657305,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,550.898295397827,2.7410714285714284,2.5617021276595744,5.07139959899491
465.677340897209,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,472.179516200695,2.6741071428571423,2.6680851063829785,5.07139959899491
594.933035452358,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,358.971131367313,2.5550595238095224,2.774468085106383,5.07139959899491
0.102983099197286,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,249644.170140697,5.397321428571427,-0.9872340425531951,5.07139959899491
0.129014432943116,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,186566.357857691,5.270833333333333,-0.8893617021276612,5.07139959899491
0.166447239076338,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,141835.751567818,5.151785714285713,-0.7787234042553216,5.07139959899491
0.218990629460591,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,117473.653611739,5.069940476190473,-0.6595744680851073,5.07139959899491
0.279774746328854,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,97296.0564621293,4.988095238095237,-0.553191489361703,5.07139959899491
0.360949802494214,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,79215.3825406091,4.898809523809524,-0.442553191489362,5.07139959899491
0.452188120698428,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,65609.1310296154,4.816964285714286,-0.3446808510638298,5.07139959899491
0.60670660559262,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,53416.8865794767,4.727678571428571,-0.21702127659574497,5.07139959899491
0.775107076927515,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,45006.3516886745,4.653273809523808,-0.11063829787234089,5.07139959899491
0.990249611863506,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,37920.062774735,4.578869047619047,-0.004255319148936439,5.07139959899491
1.27756492146711,6,4,117869.0,reinforcment_and_stiffening_modifiers,9.0,no_additive,0.0,100.0,175.0,1.0,30873.3199257026,4.489583333333333,0.10638297872340267,5.07139959899491
